duration,distance,max_heart_rate,effort,pace,speed_m_s,cluster
3991,9.96,208.0,233.0,6.678380187416331,2.495615134051616,3
3971,9.72,210.0,247.0,6.808984910836763,2.447746159657517,3
3861,10.04,207.0,177.0,6.409362549800797,2.6003626003626,3
3604,10.03,165.0,13.0,5.988700564971752,2.7830188679245285,0
3692,11.26,218.0,224.0,5.4647720544701,3.049837486457205,0
3847,10.08,206.0,172.0,6.360780423280422,2.62022355081882,3
5306,11.9,209.0,310.0,7.431372549019608,2.242744063324538,3
4074,10.1,192.0,139.0,6.722772277227723,2.4791359842906235,3
4100,9.64,198.0,133.0,7.088520055325033,2.351219512195122,3
4027,10.38,214.0,160.0,6.465960179833011,2.5776011919543085,3
4099,10.08,204.0,244.0,6.777447089947089,2.459136374725543,3
4139,10.05,210.0,237.0,6.864013266998342,2.428122734960135,3
3805,10.4,191.0,142.0,6.09775641025641,2.733245729303548,0
3930,10.04,206.0,123.0,6.52390438247012,2.55470737913486,3
3992,10.02,203.0,206.0,6.640053226879575,2.5100200400801604,3
3859,10.02,211.0,195.0,6.418829008649368,2.5965275978232705,3
4158,10.36,186.0,132.0,6.6891891891891895,2.491582491582492,3
3793,10.03,184.0,104.0,6.3027583914921905,2.644344845768521,0
4070,10.1,212.0,152.0,6.716171617161716,2.481572481572482,3
3824,10.06,215.0,177.0,6.33532140490391,2.6307531380753137,3
4117,10.239999999999998,190.0,98.0,6.700846354166667,2.4872479961136746,3
4244,10.43,212.0,253.0,6.781719399169064,2.457587181903864,3
4245,10.44,207.0,204.0,6.776819923371648,2.4593639575971733,3
1772,5.49,210.0,89.0,5.379477838494232,3.098194130925508,2
3969,9.95,210.0,156.0,6.648241206030152,2.506928697404888,3
3503,9.81,130.0,12.0,5.951410125722052,2.8004567513559806,0
3849,9.83,180.0,42.0,6.525940996948118,2.5539101065211742,0
3803,9.9,214.0,255.0,6.402356902356902,2.6032079936891925,3
3835,9.85,210.0,194.0,6.489001692047378,2.5684485006518907,3
3622,9.85,194.0,100.0,6.128595600676819,2.7194919933738264,0
1387,3.53,188.0,52.0,6.548630783758263,2.54506128334535,2
3920,10.16,138.0,15.0,6.430446194225722,2.5918367346938775,0
4367,10.02,209.0,165.0,7.263805721889554,2.294481337302496,3
4048,9.97,210.0,195.0,6.766967569374791,2.4629446640316206,3
4047,9.98,194.0,128.0,6.758517034068136,2.466024215468248,3
1587,3.87,211.0,116.0,6.834625322997415,2.4385633270321363,2
4146,10.09,217.0,322.0,6.84836471754212,2.433671008200675,3
3833,10.35,175.0,57.0,6.172302737520129,2.7002348030263503,0
4131,10.38,209.0,217.0,6.6329479768786115,2.512708787218591,3
3877,10.02,209.0,247.0,6.448769128409847,2.5844725303069382,3
3927,10.09,210.0,239.0,6.486620416253717,2.5693913929208048,3
4142,10.33,169.0,86.0,6.682800903517263,2.4939642684693384,0
4017,9.98,154.0,51.0,6.708416833667335,2.4844411252178245,1
3869,10.05,120.0,32.0,6.416252072968491,2.5975704316360817,0
4129,10.06,200.0,132.0,6.840622929092113,2.4364252845725356,3
3837,9.89,173.0,106.0,6.466127401415571,2.577534532186604,0
4006,9.88,206.0,218.0,6.7577597840755725,2.4663005491762355,3
3920,10.03,205.0,123.0,6.513791957460951,2.558673469387755,3
3961,9.87,167.0,66.0,6.688618709895306,2.4917950012623074,0
4243,10.4,198.0,116.0,6.799679487179487,2.4510959226962057,3
3738,9.63,254.0,148.0,6.469366562824506,2.576243980738363,3
3168,8.82,206.0,114.0,5.986394557823129,2.784090909090909,0
3932,10.44,212.0,260.0,6.277139208173691,2.655137334689725,3
4003,10.09,217.0,261.0,6.612157251404031,2.520609542842868,3
4079,9.92,207.0,136.0,6.853158602150538,2.431968619759745,3
3803,9.93,212.0,226.0,6.383014434373951,2.611096502760978,3
3879,9.91,216.0,231.0,6.523713420787084,2.554782160350606,3
5229,13.39,217.0,313.0,6.508588498879761,2.560719066743163,3
4529,11.95,209.0,228.0,6.316596931659694,2.6385515566350186,3
4137,10.0,213.0,169.0,6.8950000000000005,2.41721053903795,3
3894,10.0,211.0,239.0,6.49,2.568053415511043,3
4339,10.42,211.0,260.0,6.940179142674344,2.4014749942383036,3
4112,10.04,196.0,137.0,6.826029216467464,2.4416342412451364,3
3853,9.739999999999998,215.0,156.0,6.593086926762493,2.5279003373994287,3
4123,10.1,254.0,449.0,6.803630363036304,2.4496725685180696,3
4676,10.85,254.0,139.0,7.182795698924732,2.320359281437126,3
4379,10.75,186.0,127.0,6.789147286821706,2.454898378625257,3
4340,10.08,210.0,220.0,7.175925925925926,2.3225806451612905,3
4474,10.81,212.0,273.0,6.8979340117175445,2.4161823871256147,3
4178,9.66,212.0,253.0,7.208419599723948,2.312111057922451,3
4139,10.03,196.0,231.0,6.877700232635427,2.4232906499154385,3
5098,12.42,177.0,60.0,6.841116478797638,2.4362495096116126,1
4065,9.68,203.0,172.0,6.99896694214876,2.3813038130381305,3
4974,10.44,163.0,84.0,7.940613026819924,2.0989143546441498,1
3863,9.68,204.0,156.0,6.651170798898073,2.505824488739322,3
4481,11.37,188.0,125.0,6.568454998534155,2.5373800490961838,3
3784,10.05,210.0,249.0,6.275290215588723,2.6559196617336154,3
4555,11.51,201.0,124.0,6.5957138719953665,2.5268935236004393,3
3674,10.06,135.0,3.0,6.086812458581842,2.7381600435492652,0
4101,10.11,209.0,139.0,6.7606330365974285,2.46525237746891,3
4252,10.41,192.0,195.0,6.807556836375279,2.4482596425211667,3
4628,10.05,208.0,190.0,7.674958540630183,2.171564390665514,3
4103,9.82,131.0,7.0,6.96367956551256,2.3933707043626615,1
4536,11.26,80.0,5.0,6.714031971580817,2.482363315696649,1
666,1.6,90.0,0.0,6.937499999999999,2.4024024024024024,2
831,2.34,183.0,11.0,5.918803418803419,2.815884476534296,2
3664,8.97,164.0,24.0,6.807878112225938,2.4481441048034935,0
3927,9.64,207.0,199.0,6.789419087136929,2.4548001018589254,3
1254,4.970000000000001,70.0,1.0,4.205231388329979,3.9633173843700167,2
4281,10.44,192.0,65.0,6.834291187739463,2.4386825508058867,3
3895,9.8,180.0,62.0,6.624149659863946,2.51604621309371,0
4215,10.01,210.0,175.0,7.0179820179820185,2.3748517200474497,3
3953,9.78,209.0,137.0,6.736537150647581,2.4740703263344295,3
3802,9.73,215.0,235.0,6.512504282288455,2.5591793792740662,3
3899,9.78,211.0,140.0,6.64451261077028,2.508335470633496,3
3799,9.64,164.0,61.0,6.568118948824343,2.537509871018689,0
4132,10.12,208.0,248.0,6.805006587615283,2.4491771539206195,3
4160,10.09,211.0,270.0,6.871489924017179,2.425480769230769,3
4323,10.39,212.0,253.0,6.934552454282963,2.4034235484617166,3
3198,9.64,212.0,198.0,5.529045643153526,3.014383989993746,0
4320,10.03,205.0,212.0,7.178464606181456,2.321759259259259,3
4508,10.56,214.0,216.0,7.1148989898989905,2.3425022182786157,3
4256,10.02,217.0,251.0,7.079174983366601,2.3543233082706765,3
4083,10.12,209.0,260.0,6.724308300395257,2.478569679157482,3
4429,10.43,215.0,276.0,7.0773410035154996,2.3549333935425603,3
4716,11.29,211.0,302.0,6.961913197519929,2.393977947413062,3
4391,9.67,212.0,168.0,7.568079972423303,2.202231837850148,3
4136,9.7,212.0,259.0,7.106529209621994,2.3452611218568666,3
3967,9.68,254.0,97.0,6.8302341597796135,2.4401310814217294,3
4147,9.7,185.0,104.0,7.125429553264604,2.339040270074753,3
3791,9.86,87.0,6.0,6.408045977011494,2.600896860986547,0
4227,10.04,205.0,201.0,7.016932270916335,2.3752070026023184,3
4162,10.06,190.0,127.0,6.895294897282968,2.4171071600192215,3
4727,10.03,92.0,6.0,7.85476902625457,2.121853183837529,1
3921,9.739999999999998,139.0,6.0,6.709445585215606,2.4840601887273652,1
4170,9.94,212.0,251.0,6.99195171026157,2.383693045563549,3
4049,9.66,211.0,129.0,6.985852311939269,2.3857742652506793,3
3937,9.94,208.0,164.0,6.601274312541918,2.524765049530099,3
3838,9.76,140.0,5.0,6.55396174863388,2.5429911412193853,0
4253,9.82,206.0,230.0,7.218262050237611,2.3089583823183637,3
4191,10.47,210.0,235.0,6.671442215854823,2.4982104509663565,3
4009,9.94,202.0,131.0,6.721998658618377,2.479421302070342,3
4127,9.71,207.0,229.0,7.083762444215584,2.352798643082142,3
3879,9.65,210.0,210.0,6.699481865284975,2.4877545759216293,3
4208,9.93,204.0,223.0,7.062772742531052,2.3597908745247147,3
3678,9.67,208.0,187.0,6.339193381592554,2.629146275149538,3
4145,9.8,214.0,259.0,7.049319727891156,2.3642943305186974,3
4083,10.02,214.0,217.0,6.791417165668663,2.4540778839088904,3
4149,9.89,73.0,5.0,6.99191102123357,2.383706917329477,1
3964,10.08,204.0,239.0,6.554232804232804,2.542885973763875,3
3930,9.75,98.0,7.0,6.717948717948718,2.480916030534351,1
3800,9.82,78.0,4.0,6.449422946367957,2.5842105263157893,0
4247,9.71,87.0,6.0,7.289735667696532,2.286319755121262,1
4324,10.09,157.0,14.0,7.142385199867856,2.333487511563367,1
4509,10.36,207.0,150.0,7.2538610038610045,2.297626968285651,3
4544,10.18,184.0,163.0,7.439423706614277,2.2403169014084505,3
4676,10.15,202.0,157.0,7.67816091954023,2.1706586826347305,3
4261,9.64,170.0,69.0,7.366874135546334,2.262379723069702,1
4171,9.94,172.0,50.0,6.993628437290409,2.3831215535842722,1
4219,10.03,72.0,5.0,7.010634762379528,2.3773406020383976,1
4584,10.43,186.0,222.0,7.325023969319272,2.275305410122164,3
4502,10.05,210.0,248.0,7.4660033167495845,2.2323411816970236,3
4360,9.89,80.0,6.0,7.347489046174587,2.268348623853211,1
4240,10.04,157.0,54.0,7.03851261620186,2.3679245283018866,1
3933,9.94,162.0,19.0,6.594567404426559,2.5273328248156623,0
4608,10.27,200.0,90.0,7.47809152872444,2.228732638888889,3
4369,10.04,208.0,251.0,7.25265604249668,2.298008697642481,3
4559,10.13,208.0,219.0,7.500822639025995,2.2219785040579074,3
4417,10.01,88.0,7.0,7.354312354312354,2.266244057052298,1
4650,10.63,189.0,53.0,7.29068673565381,2.286021505376344,1
4122,9.86,87.0,7.0,6.967545638945234,2.3920426977195537,1
4266,10.01,209.0,205.0,7.102897102897103,2.3464603844350678,3
4519,10.1,203.0,235.0,7.457095709570957,2.235007745076344,3
3980,9.67,173.0,24.0,6.859703550499828,2.42964824120603,1
4150,10.11,191.0,100.0,6.841411144081768,2.436144578313253,3
3951,9.97,205.0,251.0,6.604814443329989,2.5234117944824095,3
4185,10.08,210.0,221.0,6.919642857142857,2.4086021505376345,3
4118,9.71,210.0,184.0,7.068314452454515,2.357940747935891,3
4199,9.94,160.0,37.0,7.040576794097921,2.3672302929268874,1
4283,9.7,207.0,204.0,7.359106529209623,2.2647676862012607,3
4174,10.16,199.0,228.0,6.847112860892388,2.434115955917585,3
4024,9.43,199.0,55.0,7.112053729232945,2.3434393638170974,3
4215,9.77,194.0,156.0,7.190378710337769,2.31791221826809,3
4404,10.41,194.0,118.0,7.050912584053795,2.363760217983651,3
4227,9.64,128.0,9.0,7.308091286307054,2.280577241542465,1
3790,10.45,207.0,199.0,6.044657097288677,2.757255936675462,3
1349,3.5,204.0,65.0,6.423809523809524,2.5945144551519643,2
4018,9.59,203.0,124.0,6.982968369829684,2.3867595818815333,3
4350,10.3,212.0,181.0,7.03883495145631,2.367816091954023,3
4448,8.58,218.0,236.0,8.640248640248641,1.9289568345323742,3
3937,9.49,211.0,227.0,6.9142957499121875,2.4104648209296418,3
4291,10.07,206.0,193.0,7.101952995696789,2.3467723141458867,3
4158,9.89,214.0,238.0,7.007077856420627,2.3785473785473785,3
4273,9.76,204.0,181.0,7.296789617486339,2.284109524923941,3
4307,9.78,194.0,113.0,7.339809134287663,2.2707220803343393,3
4465,10.42,205.0,212.0,7.141714651311581,2.333706606942889,3
4162,9.92,204.0,181.0,6.99260752688172,2.383469485824123,3
4698,10.44,200.0,188.0,7.5,2.2222222222222223,3
3929,9.73,205.0,164.0,6.730044535799931,2.476457113769407,3
4255,9.69,203.0,230.0,7.318541451668388,2.2773207990599293,3
4012,9.91,196.0,66.0,6.747393205516313,2.4700897308075773,3
4180,10.08,211.0,215.0,6.911375661375661,2.411483253588517,3
4260,10.0,106.0,7.0,7.1,2.347417840375587,1
4154,9.77,151.0,16.0,7.086318662572501,2.3519499277804528,1
4196,9.77,153.0,17.0,7.157966564312522,2.3284080076263107,1
4178,9.78,153.0,17.0,7.119972733469667,2.340832934418382,1
4130,10.15,209.0,195.0,6.781609195402298,2.457627118644068,3
4216,9.94,149.0,16.0,7.069081153588196,2.3576850094876662,1
4282,10.0,153.0,16.0,7.136666666666666,2.335357309668379,1
4446,9.81,165.0,19.0,7.553516819571865,2.2064777327935223,1
4771,10.43,157.0,16.0,7.623841482901886,2.1861245022007965,1
4315,9.79,153.0,16.0,7.345931222335718,2.26882966396292,1
4682,10.36,152.0,17.0,7.532175032175032,2.2127296027338743,1
4490,9.79,159.0,15.0,7.643854273067756,2.180400890868597,1
4418,9.65,203.0,18.0,7.630397236614853,2.1842462652784067,1
4315,9.63,160.0,19.0,7.467982000692281,2.231749710312862,1
4361,9.82,149.0,15.0,7.401561439239647,2.251777115340518,1
4378,10.0,158.0,17.0,7.296666666666667,2.284148012791229,1
4164,9.84,146.0,15.0,7.052845528455285,2.363112391930836,1
4180,9.89,155.0,15.0,7.044152342433435,2.3660287081339715,1
4322,9.84,155.0,18.0,7.320460704607046,2.276723739009718,1
4732,10.41,150.0,16.0,7.576048671149535,2.1999154691462386,1
4681,10.22,151.0,15.0,7.633724722765818,2.1832941679128393,1
4657,10.26,151.0,17.0,7.564977257959714,2.2031350654928064,1
4764,10.36,151.0,16.0,7.664092664092665,2.174643157010915,1
4525,10.28,161.0,19.0,7.336251621271077,2.2718232044198894,1
4641,10.46,161.0,20.0,7.3948374760994255,2.2538246067657832,1
4177,9.99,168.0,26.0,6.968635301968635,2.391668661718937,1
4156,9.96,167.0,21.0,6.954484605087014,2.3965351299326274,1
3811,10.0,162.0,33.0,6.351666666666667,2.623983206507478,0
4432,9.99,146.0,16.0,7.39406072739406,2.2540613718411553,1
4240,9.96,158.0,17.0,7.095046854082999,2.349056603773585,1
4529,9.89,213.0,220.0,7.632288506909336,2.183705012143961,3
4367,9.86,207.0,137.0,7.381676808654497,2.2578429127547515,3
4556,10.08,141.0,15.0,7.533068783068783,2.212467076382792,1
4474,9.77,144.0,13.0,7.632207437734562,2.1837282074206525,1
4740,10.31,151.0,15.0,7.662463627546072,2.1751054852320677,1
4839,10.27,161.0,17.0,7.852969814995133,2.122339326307088,1
4543,10.34,153.0,15.0,7.322695035460993,2.276029055690073,1
4151,9.739999999999998,157.0,13.0,7.103011635865847,2.3464225487834254,1
4275,10.08,148.0,15.0,7.0684523809523805,2.357894736842105,1
4219,10.05,176.0,26.0,6.996683250414593,2.382081061863001,1
4585,10.67,164.0,20.0,7.161824429865668,2.327153762268266,1
4089,9.72,195.0,96.0,7.011316872427984,2.377109317681585,3
4206,9.87,207.0,167.0,7.102330293819655,2.346647646219686,3
4297,9.75,209.0,169.0,7.345299145299145,2.269024901093786,3
5033,10.67,205.0,121.0,7.861605748203687,2.120007947546195,3
4070,9.98,201.0,74.0,6.79692718770875,2.4520884520884523,3
4215,9.85,212.0,177.0,7.131979695431473,2.336892052194543,3
4457,9.7,213.0,175.0,7.658075601374571,2.176351806147633,3
4096,9.82,147.0,18.0,6.951799049558724,2.3974609375,1
4385,10.03,184.0,28.0,7.286473911598538,2.287343215507412,1
4308,10.02,205.0,176.0,7.16566866267465,2.3259052924791086,3
4282,10.03,146.0,20.0,7.115320704553008,2.3423633815973846,1
4728,9.8,210.0,142.0,8.040816326530612,2.0727580372250425,3
4685,9.91,212.0,217.0,7.879246552304069,2.1152614727854857,3
4590,9.91,211.0,246.0,7.7194752774974775,2.159041394335512,3
4572,9.81,214.0,252.0,7.767584097859327,2.145669291338583,3
4259,10.05,150.0,15.0,7.06301824212272,2.3597088518431555,1
4183,9.83,181.0,17.0,7.092234655815531,2.349988046856323,1
4178,9.86,150.0,15.0,7.062204192021637,2.359980852082336,1
4275,10.05,234.0,34.0,7.08955223880597,2.3508771929824563,3
4266,10.1,185.0,33.0,7.03960396039604,2.3675574308485703,1
4223,10.08,177.0,19.0,6.982473544973546,2.3869287236561685,1
4381,10.05,137.0,14.0,7.265339966832504,2.293996804382561,1
4192,9.739999999999998,156.0,16.0,7.173169062286106,2.3234732824427478,1
4480,10.69,151.0,18.0,6.98472092298098,2.3861607142857144,1
4514,10.61,205.0,58.0,7.0907948476280245,2.3504652193176785,3
4225,9.89,175.0,28.0,7.119986518368723,2.340828402366864,1
4376,9.99,231.0,54.0,7.300633967300635,2.28290676416819,3
4601,10.53,188.0,22.0,7.2823678379233945,2.288632905890024,1
3950,9.99,152.0,15.0,6.589923256589922,2.529113924050633,0
3822,10.0,161.0,21.0,6.37,2.6164311878597593,0
4272,10.06,151.0,16.0,7.077534791252485,2.3548689138576777,1
4106,10.05,183.0,16.0,6.8092868988391375,2.447637603507063,1
3510,9.73,179.0,47.0,6.012332990750257,2.7720797720797723,0
4455,10.75,157.0,24.0,6.906976744186046,2.4130190796857462,1
4190,10.08,165.0,24.0,6.927910052910052,2.405727923627685,1
4330,10.02,174.0,19.0,7.202262142381904,2.3140877598152425,1
4415,9.73,159.0,17.0,7.562521411442274,2.203850509626274,1
4123,9.84,151.0,17.0,6.983401084010841,2.386611690516614,1
4548,9.75,178.0,21.0,7.774358974358974,2.1437994722955147,1
4227,9.95,161.0,18.0,7.080402010050252,2.3539153063638514,1
4506,10.03,155.0,16.0,7.487537387836491,2.2259209942299156,1
4451,10.1,148.0,15.0,7.344884488448845,2.269152999325994,1
4253,9.86,147.0,15.0,7.18897903989182,2.318363508111921,1
4397,10.38,187.0,30.0,7.060051380860629,2.3607004775983627,1
4679,10.69,206.0,18.0,7.294979731836608,2.284676212865997,1
4653,10.09,142.0,15.0,7.685827552031714,2.1684934450891897,1
4547,10.47,148.0,16.0,7.238140719516077,2.302617110182538,1
4284,9.94,142.0,16.0,7.183098591549297,2.320261437908497,1
4479,10.06,152.0,16.0,7.420477137176938,2.2460370618441616,1
4105,10.02,175.0,36.0,6.828010645375915,2.440925700365408,1
4447,10.02,150.0,15.0,7.396872920825016,2.253204407465707,1
4396,10.11,145.0,16.0,7.2469502143092654,2.299818016378526,1
4399,10.63,161.0,20.0,6.897146440890561,2.416458285974085,1
4632,9.99,197.0,16.0,7.727727727727728,2.156735751295337,1
4325,10.45,217.0,17.0,6.89792663476874,2.4161849710982657,3
4463,10.22,155.0,17.0,7.2782126549249835,2.289939502576742,1
4385,10.01,150.0,16.0,7.301032301032301,2.282782212086659,1
4855,9.65,153.0,16.0,8.385146804835925,1.987641606591143,1
5088,10.83,150.0,18.0,7.830101569713758,2.1285377358490565,1
5128,11.44,138.0,16.0,7.470862470862471,2.230889235569423,1
4514,10.49,174.0,20.0,7.171909755322529,2.323881258307488,1
4015,9.77,188.0,66.0,6.849198225861482,2.4333748443337484,3
4587,10.46,159.0,20.0,7.308795411089866,2.2803575321560934,1
4245,10.07,151.0,16.0,7.0258192651439915,2.3722025912838633,1
4276,10.03,148.0,16.0,7.105350614822201,2.345650140318054,1
4312,9.98,180.0,18.0,7.2010688042752165,2.3144712430426715,1
4350,9.83,182.0,22.0,7.375381485249237,2.259770114942529,1
4953,12.739999999999998,183.0,40.0,6.479591836734694,2.5721784776902883,0
2705,7.72,152.0,32.0,5.839810017271158,2.8539741219963033,0
3830,9.98,232.0,26.0,6.396125584502338,2.6057441253263707,0
4269,10.1,218.0,26.0,7.044554455445545,2.3658936519091123,3
4134,10.07,153.0,16.0,6.842105263157895,2.4358974358974357,1
4136,10.07,161.0,19.0,6.845415425355843,2.4347195357833655,1
3915,8.850000000000001,166.0,22.0,7.372881355932202,2.2605363984674334,1
4301,9.77,213.0,224.0,7.337086318662573,2.2715647523831666,3
4622,9.9,146.0,16.0,7.78114478114478,2.1419299004759846,1
4491,9.7,148.0,17.0,7.716494845360825,2.1598753061678915,1
4081,10.07,224.0,18.0,6.754385964912281,2.4675324675324677,3
3989,10.18,149.0,15.0,6.530779305828422,2.5520180496365006,0
3942,9.84,179.0,25.0,6.676829268292684,2.496194824961948,0
4269,9.81,204.0,97.0,7.252803261977574,2.297962052002811,3
4527,10.01,200.0,86.0,7.537462537462538,2.2111773801634635,3
4477,10.01,211.0,145.0,7.4542124542124535,2.235872235872236,3
4197,9.78,227.0,16.0,7.152351738241309,2.3302358827734095,3
4042,9.52,190.0,70.0,7.076330532212885,2.35526966848095,3
3970,9.61,225.0,15.0,6.885189039195284,2.420654911838791,3
4194,9.72,154.0,17.0,7.191358024691358,2.3175965665236054,1
4350,9.97,191.0,16.0,7.2718154463390166,2.291954022988506,1
4331,10.01,180.0,33.0,7.211122211122212,2.3112445162779958,1
4405,10.25,180.0,18.0,7.162601626016261,2.3269012485811578,1
4361,10.11,175.0,20.0,7.189251566106166,2.318275624856684,1
4231,10.05,228.0,35.0,7.016583747927031,2.3753249822736944,3
4148,9.79,183.0,29.0,7.061627511065715,2.3601735776277724,1
4095,10.13,177.0,17.0,6.73741362290227,2.473748473748474,0
3025,8.54,204.0,47.0,5.903590944574551,2.8231404958677686,0
948,2.37,173.0,7.0,6.666666666666667,2.5,2
4275,10.04,182.0,31.0,7.096613545816734,2.3485380116959065,1
4315,9.97,178.0,24.0,7.2133065864259445,2.3105446118192354,1
4199,9.94,161.0,18.0,7.040576794097921,2.3672302929268874,1
4642,10.67,156.0,18.0,7.250859106529209,2.2985781990521326,1
3665,9.0,153.0,18.0,6.787037037037037,2.4556616643929057,0
4254,9.94,180.0,86.0,7.132796780684106,2.3366243535496003,3
3881,9.04,195.0,60.0,7.155235988200591,2.3292965730481834,3
4154,10.01,231.0,16.0,6.9164169164169165,2.4097255657197882,3
4685,10.6,159.0,19.0,7.366352201257861,2.262540021344717,1
4386,9.99,147.0,16.0,7.3173173173173165,2.2777017783857727,1
4872,10.63,159.0,19.0,7.638758231420508,2.181855500821018,1
3727,8.25,136.0,11.0,7.52929292929293,2.2135766031660853,1
5008,16.06,188.0,176.0,5.197177251971773,3.2068690095846644,0
4281,9.99,197.0,19.0,7.142142142142141,2.3335669236159777,1
4145,9.78,159.0,15.0,7.06373551465576,2.359469240048251,1
4259,9.76,155.0,15.0,7.2728825136612025,2.2916177506456914,1
4259,10.02,219.0,19.0,7.084165003326681,2.3526649448227284,3
4078,9.63,212.0,15.0,7.057805469020422,2.3614516920058852,3
4385,9.84,180.0,29.0,7.427168021680217,2.2440136830102624,1
4394,9.84,152.0,17.0,7.4424119241192415,2.2394173873463816,1
4117,9.81,161.0,18.0,6.994563370710159,2.38280301190187,1
4367,9.93,158.0,16.0,7.3296408190668005,2.2738722234943896,1
3841,9.94,164.0,15.0,6.440308517773307,2.5878677427753187,0
4243,10.02,154.0,20.0,7.057551563539588,2.3615366485976903,1
4047,9.67,198.0,15.0,6.9751809720785936,2.389424264887571,1
4000,9.93,154.0,16.0,6.713662302786171,2.4825,1
3949,9.7,155.0,15.0,6.785223367697594,2.456318055203849,1
4299,10.12,228.0,17.0,7.080039525691701,2.3540358222842523,3
3909,10.38,185.0,55.0,6.276493256262042,2.6554105909439754,0
4457,10.08,221.0,17.0,7.369378306878307,2.2616109490688805,3
4406,9.85,203.0,17.0,7.455160744500847,2.235587834770767,1
4376,10.36,161.0,19.0,7.039897039897041,2.3674588665447898,1
5006,10.83,148.0,18.0,7.70390889504463,2.1634039153016382,1
4385,10.07,149.0,16.0,7.25753061900033,2.2964652223489166,1
4418,10.15,153.0,18.0,7.254515599343186,2.2974196468990495,1
4453,10.06,151.0,14.0,7.37740225314778,2.2591511340669213,1
4448,9.9,211.0,16.0,7.488215488215489,2.2257194244604315,3
4548,10.29,159.0,17.0,7.366375121477162,2.262532981530343,1
4269,9.94,179.0,18.0,7.157947686116701,2.328414148512532,1
4431,10.09,239.0,17.0,7.319127849355797,2.2771383434890544,3
4357,10.05,176.0,29.0,7.2255389718076275,2.3066330043607985,1
4436,9.86,188.0,35.0,7.498309668695065,2.222723174030658,1
5328,10.14,154.0,19.0,8.75739644970414,1.9031531531531531,1
3970,10.07,155.0,18.0,6.570671962926184,2.536523929471033,0
4315,9.77,149.0,16.0,7.360968952575914,2.264194669756663,1
4443,10.03,231.0,17.0,7.382851445663011,2.257483682196714,3
4248,9.89,198.0,25.0,7.158746208291203,2.3281544256120528,1
4557,10.04,147.0,16.0,7.564741035856574,2.2032038621900374,1
4598,10.38,175.0,24.0,7.382787411689146,2.257503262287951,1
4522,10.07,164.0,20.0,7.484276729559747,2.226890756302521,1
4268,9.9,156.0,18.0,7.185185185185186,2.3195876288659796,1
4249,9.83,151.0,16.0,7.204136995591726,2.313485526006119,1
4492,9.85,149.0,16.0,7.60067681895093,2.1927871772039182,1
4184,9.87,149.0,16.0,7.06518068220196,2.358986615678776,1
4571,10.02,137.0,13.0,7.603127079174984,2.1920805075475824,1
5153,9.78,132.0,13.0,8.781526925698707,1.89792353968562,1
4692,9.62,136.0,14.0,8.128898128898129,2.050298380221654,1
4512,9.76,168.0,19.0,7.704918032786885,2.1631205673758864,1
4591,10.03,157.0,16.0,7.628780325689598,2.184709213678937,1
4505,9.82,220.0,16.0,7.645960624575695,2.1798002219755825,3
4544,9.88,154.0,16.0,7.665317139001349,2.1742957746478875,1
4326,10.02,149.0,16.0,7.195608782435129,2.3162274618585297,1
4752,10.41,148.0,16.0,7.60806916426513,2.1906565656565657,1
4611,10.21,146.0,15.0,7.526934378060724,2.2142702233788767,1
4508,9.67,218.0,17.0,7.769734574284731,2.145075421472937,3
4502,9.97,152.0,16.0,7.525911066532932,2.214571301643714,1
4635,10.33,214.0,19.0,7.478218780251694,2.228694714131607,3
4159,9.71,150.0,14.0,7.138688637143837,2.334695840346237,1
4673,10.04,222.0,15.0,7.757304116865871,2.14851273271988,3
4560,9.69,156.0,14.0,7.843137254901961,2.125,1
4453,9.62,147.0,12.0,7.714830214830216,2.1603413429148888,1
5139,10.93,147.0,16.0,7.8362305580969815,2.1268729324771356,1
4525,9.92,154.0,17.0,7.602486559139786,2.1922651933701656,1
4477,9.97,163.0,22.0,7.484119023737879,2.226937681483136,1
4435,10.13,142.0,16.0,7.296808160579138,2.2841037204058625,1
4364,9.7,147.0,15.0,7.498281786941582,2.222731439046746,1
4452,9.85,209.0,24.0,7.532994923857869,2.2124887690925426,3
4215,9.69,162.0,23.0,7.249742002063984,2.298932384341637,1
4136,10.01,226.0,16.0,6.886446886446887,2.4202127659574466,3
4442,9.82,191.0,14.0,7.539035980991174,2.2107158937415576,1
4271,9.52,133.0,13.0,7.477240896358544,2.2289861859049402,1
4605,10.29,162.0,23.0,7.458697764820214,2.234527687296417,1
4351,9.9,146.0,15.0,7.324915824915824,2.2753390025281544,1
4580,10.09,186.0,26.0,7.565246118268913,2.203056768558952,1
4507,10.44,157.0,17.0,7.195083014048531,2.3163967162192147,1
4150,9.75,156.0,16.0,7.094017094017095,2.3493975903614457,1
3632,9.69,158.0,15.0,6.246990024079808,2.66795154185022,0
4272,9.97,151.0,15.0,7.141424272818456,2.333801498127341,1
4205,10.11,162.0,17.0,6.9320804484009235,2.404280618311534,1
4227,10.43,151.0,14.0,6.754554170661554,2.4674710196356755,1
4381,9.96,191.0,19.0,7.3309906291833995,2.2734535494179413,1
4149,9.78,160.0,20.0,7.0705521472392645,2.357194504699928,1
4059,9.76,189.0,18.0,6.931352459016394,2.4045331362404534,1
4141,9.75,149.0,17.0,7.078632478632478,2.3545037430572324,1
4387,10.04,149.0,15.0,7.282536520584329,2.288579895144746,1
5070,11.65,147.0,17.0,7.253218884120171,2.2978303747534516,1
